GEOID,w,today,scenario,status,saved,redpct
370970610024,1,,,no_transit_either,,
370970616011,1,,,no_transit_either,,
371090708001,1,,,no_transit_either,,
371090711022,1,,,no_transit_either,,
371119708002,1,,,no_transit_either,,
371190003011,1,,,no_transit_either,,
371190005012,1,,,no_transit_either,,
371190015082,1,,,no_transit_either,,
371190016061,1,,,no_transit_either,,
371190017011,1,,,no_transit_either,,
371190017012,1,,,no_transit_either,,
371190017024,1,,,no_transit_either,,
371190019182,1,,,no_transit_either,,
371190027011,1,,,no_transit_either,,
371190029032,1,,,no_transit_either,,
371190030062,1,,,no_transit_either,,
371190031021,1,,,no_transit_either,,
371190038051,1,,,no_transit_either,,
371190044002,1,,,no_transit_either,,
371190053053,1,,,no_transit_either,,
371190055352,2,,,no_transit_either,,
371190055362,1,,,no_transit_either,,
371190056112,2,,,no_transit_either,,
371190058301,1,,,no_transit_either,,
371190058401,1,,,no_transit_either,,
371190058501,1,,,no_transit_either,,
371190058521,2,,,no_transit_either,,
371190058581,1,,,no_transit_either,,
371190062161,1,,,no_transit_either,,
371190063112,1,,,no_transit_either,,
371190064031,1,,,no_transit_either,,
371190064042,1,,,no_transit_either,,
371259503052,1,,,no_transit_either,,
371290106001,1,,,no_transit_either,,
371290117011,1,,,no_transit_either,,
371330003062,1,,,no_transit_either,,
371330004011,1,,,no_transit_either,,
371330013043,1,,,no_transit_either,,
371330014001,1,,,no_transit_either,,
371330022012,1,,,no_transit_either,,
371419202022,1,,,no_transit_either,,
371590508001,1,,,no_transit_either,,
371590509041,1,,,no_transit_either,,
371590517002,1,,,no_transit_either,,
371590517004,1,,,no_transit_either,,
371619603012,1,,,no_transit_either,,
371790203161,1,,,no_transit_either,,
371790207013,1,,,no_transit_either,,
371790209022,1,,,no_transit_either,,
371790210042,1,,,no_transit_either,,
371790210151,1,,,no_transit_either,,
371790210191,1,,,no_transit_either,,
371790210212,1,,,no_transit_either,,
371830514004,1,,,no_transit_either,,
371830515021,1,,,no_transit_either,,
371830517001,1,,,no_transit_either,,
371830521011,1,,,no_transit_either,,
371830521021,1,,,no_transit_either,,
371830527041,1,,,no_transit_either,,
371830530054,1,,,no_transit_either,,
371830530093,1,,,no_transit_either,,
371830531062,1,,,no_transit_either,,
371830531092,1,,,no_transit_either,,
371830532041,1,,,no_transit_either,,
371830535051,1,,,no_transit_either,,
371830535093,1,,,no_transit_either,,
371830536091,1,,,no_transit_either,,
371830537213,1,,,no_transit_either,,
371830538061,1,,,no_transit_either,,
371830540161,1,,,no_transit_either,,
371830541153,1,,,no_transit_either,,
371830541211,1,,,no_transit_either,,
371830542122,1,,,no_transit_either,,
371830542184,1,,,no_transit_either,,
371830544033,1,,,no_transit_either,,
380150105001,1,,,no_transit_either,,
380150112002,1,,,no_transit_either,,
380170009033,1,,,no_transit_either,,
380170102051,1,,,no_transit_either,,
380170405024,1,,,no_transit_either,,
380170405094,1,,,no_transit_either,,
380170408002,1,,,no_transit_either,,
380259622002,1,,,no_transit_either,,
380279592002,1,,,no_transit_either,,
380350101002,1,,,no_transit_either,,
380350108041,1,,,no_transit_either,,
380350108052,1,,,no_transit_either,,
380590203012,1,,,no_transit_either,,
380590205004,1,,,no_transit_either,,
380719578001,1,,,no_transit_either,,
380939670001,1,,,no_transit_either,,
380979702001,1,,,no_transit_either,,
381010104002,1,,,no_transit_either,,
381059535002,1,,,no_transit_either,,
381059537011,1,,,no_transit_either,,
381059538002,1,,,no_transit_either,,
390030113011,1,,,no_transit_either,,
390170001006,1,,,no_transit_either,,
390170101021,1,,,no_transit_either,,
390170106001,1,,,no_transit_either,,
390170109113,1,,,no_transit_either,,
390170110051,1,,,no_transit_either,,
390170111231,1,,,no_transit_either,,
390170111272,1,,,no_transit_either,,
390170111281,1,,,no_transit_either,,
390170111362,1,,,no_transit_either,,
390170122001,1,,,no_transit_either,,
390170143001,1,,,no_transit_either,,
390170148005,1,,,no_transit_either,,
390170151002,1,,,no_transit_either,,
390210106002,1,,,no_transit_either,,
390230006004,1,,,no_transit_either,,
390230017001,1,,,no_transit_either,,
390230026082,1,,,no_transit_either,,
390230033013,1,,,no_transit_either,,
390230034003,1,,,no_transit_either,,
390250402022,1,,,no_transit_either,,
390250407032,1,,,no_transit_either,,
390250413072,1,,,no_transit_either,,
390250414053,1,,,no_transit_either,,
390250417011,1,,,no_transit_either,,
390319610002,1,,,no_transit_either,,
390339741002,1,,,no_transit_either,,
390339752002,1,,,no_transit_either,,
390351021012,1,,,no_transit_either,,
390351053004,1,,,no_transit_either,,
390351061002,1,,,no_transit_either,,
390351123012,1,,,no_transit_either,,
390351148002,1,,,no_transit_either,,
390351167001,1,,,no_transit_either,,
390351194011,1,,,no_transit_either,,
390351211002,1,,,no_transit_either,,
390351218002,1,,,no_transit_either,,
390351231002,1,,,no_transit_either,,
390351236033,1,,,no_transit_either,,
390351351032,1,,,no_transit_either,,
390351361032,1,,,no_transit_either,,
390351602001,1,,,no_transit_either,,
390351775012,1,,,no_transit_either,,
390351781024,1,,,no_transit_either,,
390351851012,1,,,no_transit_either,,
390351861072,1,,,no_transit_either,,
390351905031,1,,,no_transit_either,,
390351941002,1,,,no_transit_either,,
390351943002,1,,,no_transit_either,,
390351958003,1,,,no_transit_either,,
390375550022,1,,,no_transit_either,,
390410114213,1,,,no_transit_either,,
390410114324,1,,,no_transit_either,,
390410117633,1,,,no_transit_either,,
390410119002,1,,,no_transit_either,,
390430405001,1,,,no_transit_either,,
390450307002,1,,,no_transit_either,,
390450325012,1,,,no_transit_either,,
390450326022,1,,,no_transit_either,,
390450331021,1,,,no_transit_either,,
390490007203,1,,,no_transit_either,,
390490011101,1,,,no_transit_either,,
390490011102,1,,,no_transit_either,,
390490011212,1,,,no_transit_either,,
390490018104,1,,,no_transit_either,,
390490025203,1,,,no_transit_either,,
390490027302,1,,,no_transit_either,,
390490038002,1,,,no_transit_either,,
390490050022,1,,,no_transit_either,,
390490054203,1,,,no_transit_either,,
390490057002,1,,,no_transit_either,,
390490058202,1,,,no_transit_either,,
390490062361,1,,,no_transit_either,,
390490062363,1,,,no_transit_either,,
390490063231,1,,,no_transit_either,,
390490063842,1,,,no_transit_either,,
390490063981,1,,,no_transit_either,,
390490067102,1,,,no_transit_either,,
390490069234,1,,,no_transit_either,,
390490069912,1,,,no_transit_either,,
390490071991,1,,,no_transit_either,,
390490071992,1,,,no_transit_either,,
390490072092,1,,,no_transit_either,,
390490073981,1,,,no_transit_either,,
390490075501,1,,,no_transit_either,,
390490077214,1,,,no_transit_either,,
390490077223,1,,,no_transit_either,,
390490078113,1,,,no_transit_either,,
390490078122,1,,,no_transit_either,,
390490078125,1,,,no_transit_either,,
390490079621,1,,,no_transit_either,,
390490080021,1,,,no_transit_either,,
390490081201,1,,,no_transit_either,,
390490081701,1,,,no_transit_either,,
390490082423,1,,,no_transit_either,,
390490083601,1,,,no_transit_either,,
390490091004,1,,,no_transit_either,,
390490093122,1,,,no_transit_either,,
390490093213,1,,,no_transit_either,,
390490093253,1,,,no_transit_either,,
390490093341,1,,,no_transit_either,,
390490093814,1,,,no_transit_either,,
390490097512,1,,,no_transit_either,,
390490097513,1,,,no_transit_either,,
390490098011,1,,,no_transit_either,,
390490100001,1,,,no_transit_either,,
390490102014,1,,,no_transit_either,,
390490102031,1,,,no_transit_either,,
390490104011,1,,,no_transit_either,,
390510404002,1,,,no_transit_either,,
390572001041,1,,,no_transit_either,,
390572104011,1,,,no_transit_either,,
390572106033,1,,,no_transit_either,,
390572106043,1,,,no_transit_either,,
390572801011,1,,,no_transit_either,,
390610025002,1,,,no_transit_either,,
390610026002,1,,,no_transit_either,,
390610038003,1,,,no_transit_either,,
390610057013,1,,,no_transit_either,,
390610066001,1,,,no_transit_either,,
390610095002,1,,,no_transit_either,,
390610099022,1,,,no_transit_either,,
390610204013,1,,,no_transit_either,,
390610204033,1,,,no_transit_either,,
390610211024,1,,,no_transit_either,,
390610215041,1,,,no_transit_either,,
390610215082,1,,,no_transit_either,,
390610218022,1,,,no_transit_either,,
390610222001,1,,,no_transit_either,,
390610223021,1,,,no_transit_either,,
390610226023,1,,,no_transit_either,,
390610227003,1,,,no_transit_either,,
390610243034,1,,,no_transit_either,,
390610243233,1,,,no_transit_either,,
390610243241,1,,,no_transit_either,,
390610248001,1,,,no_transit_either,,
390610250022,1,,,no_transit_either,,
390610251021,1,,,no_transit_either,,
390610251025,1,,,no_transit_either,,
390610251026,1,,,no_transit_either,,
390610253003,1,,,no_transit_either,,
390610260013,1,,,no_transit_either,,
390610261041,1,,,no_transit_either,,
390610267002,1,,,no_transit_either,,
390650006001,1,,,no_transit_either,,
390830072001,1,,,no_transit_either,,
390897536001,1,,,no_transit_either,,
390897565002,1,,,no_transit_either,,
390897583002,1,,,no_transit_either,,
390930239001,1,,,no_transit_either,,
390930281002,1,,,no_transit_either,,
390930502002,2,,,no_transit_either,,
390930504001,1,,,no_transit_either,,
390930711002,1,,,no_transit_either,,
390930713002,1,,,no_transit_either,,
390930714001,1,,,no_transit_either,,
390930801011,1,,,no_transit_either,,
390930805003,1,,,no_transit_either,,
390930807011,1,,,no_transit_either,,
390930912002,1,,,no_transit_either,,
390930951002,1,,,no_transit_either,,
390950002021,1,,,no_transit_either,,
390950011001,1,,,no_transit_either,,
390950074021,1,,,no_transit_either,,
390950074023,1,,,no_transit_either,,
390950087014,1,,,no_transit_either,,
390950091031,2,,,no_transit_either,,
390950092053,1,,,no_transit_either,,
390950100013,1,,,no_transit_either,,
390998026002,1,,,no_transit_either,,
390998042002,1,,,no_transit_either,,
390998121014,1,,,no_transit_either,,
391034060001,1,,,no_transit_either,,
391034090022,1,,,no_transit_either,,
391034120003,1,,,no_transit_either,,
391034158012,3,,,no_transit_either,,
391079675002,1,,,no_transit_either,,
391093550011,1,,,no_transit_either,,
391093650021,1,,,no_transit_either,,
391093801004,1,,,no_transit_either,,
391179652022,1,,,no_transit_either,,
391259603002,1,,,no_transit_either,,
391336001021,1,,,no_transit_either,,
391336008001,1,,,no_transit_either,,
391336009021,1,,,no_transit_either,,
391336011003,1,,,no_transit_either,,
391336017023,1,,,no_transit_either,,
391354501001,1,,,no_transit_either,,
391354601002,1,,,no_transit_either,,
391390017001,1,,,no_transit_either,,
391390028001,1,,,no_transit_either,,
391450023001,1,,,no_transit_either,,
391479632004,1,,,no_transit_either,,
391499716003,1,,,no_transit_either,,
391517025004,1,,,no_transit_either,,
391517112114,1,,,no_transit_either,,
391517118003,1,,,no_transit_either,,
391517124001,1,,,no_transit_either,,
391517150002,1,,,no_transit_either,,
391535202024,1,,,no_transit_either,,
391535202025,1,,,no_transit_either,,
391535301044,1,,,no_transit_either,,
391535301083,2,,,no_transit_either,,
391535308002,1,,,no_transit_either,,
391535308004,1,,,no_transit_either,,
391535309012,1,,,no_transit_either,,
391535309031,1,,,no_transit_either,,
391535310013,1,,,no_transit_either,,
391535318013,1,,,no_transit_either,,
391559316012,1,,,no_transit_either,,
391559320004,1,,,no_transit_either,,
391559326004,1,,,no_transit_either,,
391559330012,1,,,no_transit_either,,
391590502004,1,,,no_transit_either,,
391650301012,1,,,no_transit_either,,
391650305043,1,,,no_transit_either,,
391650309023,1,,,no_transit_either,,
391650310011,1,,,no_transit_either,,
391650310021,1,,,no_transit_either,,
391650311002,1,,,no_transit_either,,
391650315001,1,,,no_transit_either,,
391650316011,1,,,no_transit_either,,
391650319072,1,,,no_transit_either,,
391650319082,1,,,no_transit_either,,
391650322021,1,,,no_transit_either,,
391650322061,1,,,no_transit_either,,
391690008003,1,,,no_transit_either,,
391690032002,1,,,no_transit_either,,
391719507001,1,,,no_transit_either,,
391730206011,1,,,no_transit_either,,
400173010111,1,,,no_transit_either,,
400272023021,1,,,no_transit_either,,
401091050002,1,,,no_transit_either,,
401091064022,1,,,no_transit_either,,
401091065013,1,,,no_transit_either,,
401091072071,1,,,no_transit_either,,
401091073061,1,,,no_transit_either,,
401091085362,1,,,no_transit_either,,
401310504071,1,,,no_transit_either,,
401430005001,1,,,no_transit_either,,
401430023013,1,,,no_transit_either,,
401430025003,2,,,no_transit_either,,
401430058082,1,,,no_transit_either,,
401430076561,1,,,no_transit_either,,
401430076562,1,,,no_transit_either,,
401430077051,1,,,no_transit_either,,
401430090141,2,,,no_transit_either,,
401430093002,1,,,no_transit_either,,
401430094042,1,,,no_transit_either,,
401450306011,1,,,no_transit_either,,
401450308001,1,,,no_transit_either,,
410050222013,1,,,no_transit_either,,
410050238004,1,,,no_transit_either,,
410050243034,1,,,no_transit_either,,
410510102002,1,,,no_transit_either,,
410510104132,1,,,no_transit_either,,
410530203032,1,,,no_transit_either,,
410670306001,1,,,no_transit_either,,
410670316181,1,,,no_transit_either,,
410670330001,1,,,no_transit_either,,
410710309002,1,,,no_transit_either,,
420030703001,1,,,no_transit_either,,
420030708001,1,,,no_transit_either,,
420030806001,1,,,no_transit_either,,
420034070024,1,,,no_transit_either,,
420034090014,1,,,no_transit_either,,
420034131002,1,,,no_transit_either,,
420034263002,1,,,no_transit_either,,
420034293004,1,,,no_transit_either,,
420034507002,1,,,no_transit_either,,
420034508003,1,,,no_transit_either,,
420034511021,1,,,no_transit_either,,
420034643002,1,,,no_transit_either,,
420034886004,1,,,no_transit_either,,
420034980001,1,,,no_transit_either,,
420034994003,1,,,no_transit_either,,
420035236003,1,,,no_transit_either,,
420035604002,1,,,no_transit_either,,
420076011002,1,,,no_transit_either,,
420076029002,1,,,no_transit_either,,
420076055002,1,,,no_transit_either,,
420199107001,1,,,no_transit_either,,
420199112002,1,,,no_transit_either,,
420199115022,1,,,no_transit_either,,
420199118001,1,,,no_transit_either,,
420199118005,1,,,no_transit_either,,
420293001014,1,,,no_transit_either,,
420293066002,1,,,no_transit_either,,
420410106004,1,,,no_transit_either,,
420410109001,1,,,no_transit_either,,
420410113051,1,,,no_transit_either,,
420410116071,1,,,no_transit_either,,
420410118042,1,,,no_transit_either,,
420430241011,1,,,no_transit_either,,
420430248021,1,,,no_transit_either,,
420490027004,1,,,no_transit_either,,
420490114002,1,,,no_transit_either,,
420490120024,1,,,no_transit_either,,
420512601003,1,,,no_transit_either,,
420550103022,1,,,no_transit_either,,
420550113011,1,,,no_transit_either,,
420659509002,1,,,no_transit_either,,
420730001002,1,,,no_transit_either,,
420730108003,1,,,no_transit_either,,
420750026001,1,,,no_transit_either,,
421010141001,1,,,no_transit_either,,
421010146002,1,,,no_transit_either,,
421010163003,1,,,no_transit_either,,
421010177012,1,,,no_transit_either,,
421010180012,1,,,no_transit_either,,
421010210004,1,,,no_transit_either,,
421010216002,1,,,no_transit_either,,
421010219001,1,,,no_transit_either,,
421010247001,1,,,no_transit_either,,
421010386001,1,,,no_transit_either,,
421010387002,1,,,no_transit_either,,
421212006004,1,,,no_transit_either,,
421298048011,1,,,no_transit_either,,
421330203102,1,,,no_transit_either,,
421330215002,1,,,no_transit_either,,
421330230005,1,,,no_transit_either,,
421330237211,1,,,no_transit_either,,
440010309012,1,,,no_transit_either,,
440030209032,1,,,no_transit_either,,
440030219022,1,,,no_transit_either,,
440050401013,1,,,no_transit_either,,
440050413002,1,,,no_transit_either,,
440070005002,1,,,no_transit_either,,
450219702013,1,,,no_transit_either,,
450219707002,1,,,no_transit_either,,
450410014001,1,,,no_transit_either,,
450410018001,1,,,no_transit_either,,
450450011013,1,,,no_transit_either,,
450450018092,1,,,no_transit_either,,
450450018101,1,,,no_transit_either,,
450450030082,1,,,no_transit_either,,
450510601021,1,,,no_transit_either,,
450510602033,1,,,no_transit_either,,
450599208001,1,,,no_transit_either,,
450630213031,1,,,no_transit_either,,
450730306012,1,,,no_transit_either,,
450730310002,1,,,no_transit_either,,
450790101073,1,,,no_transit_either,,
450790114231,1,,,no_transit_either,,
450790119014,1,,,no_transit_either,,
