h_geocode,jobs,cty,ctyname,trct,zcta,zctaname,stplc,stplcname,blklatdd,blklondd
171978801181004,1,17197,"Will County, IL",17197880118,60565,60565,1751622,"Naperville city, IL",41.7223198,-88.1095601
171978801181005,1,17197,"Will County, IL",17197880118,60565,60565,1751622,"Naperville city, IL",41.7222681,-88.1009086
171978801182003,1,17197,"Will County, IL",17197880118,60565,60565,1751622,"Naperville city, IL",41.7205073,-88.1181415
171978801182004,1,17197,"Will County, IL",17197880118,60565,60565,1751622,"Naperville city, IL",41.7191924,-88.1194062
171978801182008,2,17197,"Will County, IL",17197880118,60565,60565,1751622,"Naperville city, IL",41.7171557,-88.1278577
171978801182010,1,17197,"Will County, IL",17197880118,60565,60565,1751622,"Naperville city, IL",41.7164544,-88.1190695
171978801182012,1,17197,"Will County, IL",17197880118,60565,60565,1751622,"Naperville city, IL",41.7184297,-88.1224585
171978801183004,2,17197,"Will County, IL",17197880118,60565,60565,1751622,"Naperville city, IL",41.7231067,-88.1161765
171978801184011,1,17197,"Will County, IL",17197880118,60440,60440,1707133,"Bolingbrook village, IL",41.7212094,-88.0975427
171978801184021,1,17197,"Will County, IL",17197880118,60440,60440,1707133,"Bolingbrook village, IL",41.7235174,-88.0933412
171978801191003,1,17197,"Will County, IL",17197880119,60565,60565,1751622,"Naperville city, IL",41.7249182,-88.1335869
171978801191004,1,17197,"Will County, IL",17197880119,60565,60565,1751622,"Naperville city, IL",41.7258599,-88.1347501
171978801191012,1,17197,"Will County, IL",17197880119,60565,60565,1751622,"Naperville city, IL",41.7246636,-88.1450588
171978801191013,2,17197,"Will County, IL",17197880119,60565,60565,1751622,"Naperville city, IL",41.722845,-88.1434029
171978801192000,1,17197,"Will County, IL",17197880119,60565,60565,1751622,"Naperville city, IL",41.7147337,-88.1386247
171978801192008,1,17197,"Will County, IL",17197880119,60565,60565,1751622,"Naperville city, IL",41.7150526,-88.1453796
171978801192010,1,17197,"Will County, IL",17197880119,60565,60565,1751622,"Naperville city, IL",41.7202678,-88.1411704
171978801192011,1,17197,"Will County, IL",17197880119,60565,60565,1751622,"Naperville city, IL",41.7197682,-88.146917
171978801193003,2,17197,"Will County, IL",17197880119,60565,60565,1751622,"Naperville city, IL",41.7252516,-88.1279135
171978801193006,3,17197,"Will County, IL",17197880119,60565,60565,1751622,"Naperville city, IL",41.722545,-88.1284566
171978801193013,1,17197,"Will County, IL",17197880119,60565,60565,1751622,"Naperville city, IL",41.7218173,-88.1206065
171978801221001,1,17197,"Will County, IL",17197880122,60490,60490,1707133,"Bolingbrook village, IL",41.6878279,-88.126936
171978801221006,1,17197,"Will County, IL",17197880122,60490,60490,1707133,"Bolingbrook village, IL",41.687948,-88.1349548
171978801221011,1,17197,"Will County, IL",17197880122,60490,60490,1707133,"Bolingbrook village, IL",41.6860661,-88.1322166
171978801221014,1,17197,"Will County, IL",17197880122,60490,60490,1707133,"Bolingbrook village, IL",41.6845428,-88.1403613
171978801221022,3,17197,"Will County, IL",17197880122,60490,60490,1707133,"Bolingbrook village, IL",41.6836413,-88.1325279
171978801222002,1,17197,"Will County, IL",17197880122,60490,60490,1707133,"Bolingbrook village, IL",41.6922971,-88.132012
171978801222008,1,17197,"Will County, IL",17197880122,60490,60490,1707133,"Bolingbrook village, IL",41.6964445,-88.1341418
171978801222009,2,17197,"Will County, IL",17197880122,60490,60490,1707133,"Bolingbrook village, IL",41.6985733,-88.1355369
171978801222010,2,17197,"Will County, IL",17197880122,60490,60490,1707133,"Bolingbrook village, IL",41.6973767,-88.1370931
171978801222012,1,17197,"Will County, IL",17197880122,60490,60490,1707133,"Bolingbrook village, IL",41.6948501,-88.1350699
171978801222013,1,17197,"Will County, IL",17197880122,60490,60490,1707133,"Bolingbrook village, IL",41.6957074,-88.1341301
171978801223000,1,17197,"Will County, IL",17197880122,60490,60490,1707133,"Bolingbrook village, IL",41.6976826,-88.1385702
171978801223005,1,17197,"Will County, IL",17197880122,60490,60490,1707133,"Bolingbrook village, IL",41.6951332,-88.1457269
171978801223008,1,17197,"Will County, IL",17197880122,60490,60490,1707133,"Bolingbrook village, IL",41.6930119,-88.143607
171978801223009,1,17197,"Will County, IL",17197880122,60490,60490,1707133,"Bolingbrook village, IL",41.6940106,-88.1410795
171978801223010,2,17197,"Will County, IL",17197880122,60490,60490,1707133,"Bolingbrook village, IL",41.6919405,-88.1397865
171978801223017,1,17197,"Will County, IL",17197880122,60490,60490,1707133,"Bolingbrook village, IL",41.6875831,-88.1420036
171978801223021,1,17197,"Will County, IL",17197880122,60490,60490,1707133,"Bolingbrook village, IL",41.6919339,-88.1411973
171978801231000,1,17197,"Will County, IL",17197880123,60440,60440,1707133,"Bolingbrook village, IL",41.7096461,-88.0927648
171978801231008,1,17197,"Will County, IL",17197880123,60440,60440,1707133,"Bolingbrook village, IL",41.7091458,-88.1008736
171978801232002,1,17197,"Will County, IL",17197880123,60440,60440,1707133,"Bolingbrook village, IL",41.7131761,-88.1170458
171978801232014,2,17197,"Will County, IL",17197880123,60490,60490,1707133,"Bolingbrook village, IL",41.7047081,-88.1376163
171978801232017,1,17197,"Will County, IL",17197880123,60490,60490,1707133,"Bolingbrook village, IL",41.7030804,-88.1340542
171978801232025,1,17197,"Will County, IL",17197880123,60490,60490,1707133,"Bolingbrook village, IL",41.7013822,-88.135832
171978801232030,1,17197,"Will County, IL",17197880123,60490,60490,1707133,"Bolingbrook village, IL",41.6989377,-88.1416748
171978801241000,1,17197,"Will County, IL",17197880124,60490,60490,1707133,"Bolingbrook village, IL",41.6885418,-88.1182787
171978801241001,2,17197,"Will County, IL",17197880124,60490,60490,1707133,"Bolingbrook village, IL",41.6864376,-88.1205351
171978801241002,1,17197,"Will County, IL",17197880124,60490,60490,1707133,"Bolingbrook village, IL",41.6858274,-88.1188811
171978801241004,1,17197,"Will County, IL",17197880124,60490,60490,1707133,"Bolingbrook village, IL",41.6883724,-88.1239074
171978801241005,1,17197,"Will County, IL",17197880124,60490,60490,1707133,"Bolingbrook village, IL",41.6847846,-88.1249615
171978801241006,1,17197,"Will County, IL",17197880124,60490,60490,1707133,"Bolingbrook village, IL",41.685944,-88.1238982
171978801241007,1,17197,"Will County, IL",17197880124,60490,60490,1707133,"Bolingbrook village, IL",41.6856717,-88.1220837
171978801241008,1,17197,"Will County, IL",17197880124,60490,60490,1707133,"Bolingbrook village, IL",41.6834423,-88.1225354
171978801241009,1,17197,"Will County, IL",17197880124,60490,60490,1707133,"Bolingbrook village, IL",41.6844331,-88.1160262
171978801241017,1,17197,"Will County, IL",17197880124,60490,60490,1707133,"Bolingbrook village, IL",41.6819278,-88.1223038
171978801242001,1,17197,"Will County, IL",17197880124,60440,60440,1707133,"Bolingbrook village, IL",41.6901407,-88.0962663
171978801242003,1,17197,"Will County, IL",17197880124,60440,60440,1707133,"Bolingbrook village, IL",41.6858655,-88.090384
171978801242004,1,17197,"Will County, IL",17197880124,60440,60440,1707133,"Bolingbrook village, IL",41.6874662,-88.1062146
171978801251002,1,17197,"Will County, IL",17197880125,60490,60490,1707133,"Bolingbrook village, IL",41.6733144,-88.1368678
171978801251004,1,17197,"Will County, IL",17197880125,60490,60490,1707133,"Bolingbrook village, IL",41.6731716,-88.1402232
171978801251007,1,17197,"Will County, IL",17197880125,60490,60490,1707133,"Bolingbrook village, IL",41.6699313,-88.1410012
171978801251013,1,17197,"Will County, IL",17197880125,60490,60490,1707133,"Bolingbrook village, IL",41.6727551,-88.1446767
171978801251021,2,17197,"Will County, IL",17197880125,60490,60490,1707133,"Bolingbrook village, IL",41.669587,-88.1421689
171978801252003,1,17197,"Will County, IL",17197880125,60490,60490,1707133,"Bolingbrook village, IL",41.6807195,-88.1367609
171978801252004,1,17197,"Will County, IL",17197880125,60490,60490,1707133,"Bolingbrook village, IL",41.6810298,-88.1430344
171978801252005,1,17197,"Will County, IL",17197880125,60490,60490,1707133,"Bolingbrook village, IL",41.679655,-88.1438193
171978801252015,1,17197,"Will County, IL",17197880125,60490,60490,1707133,"Bolingbrook village, IL",41.6771303,-88.1349377
171978801252016,2,17197,"Will County, IL",17197880125,60490,60490,1707133,"Bolingbrook village, IL",41.6768525,-88.1341048
171978801252018,1,17197,"Will County, IL",17197880125,60490,60490,1707133,"Bolingbrook village, IL",41.6767063,-88.1319924
171978801253002,1,17197,"Will County, IL",17197880125,60490,60490,1707133,"Bolingbrook village, IL",41.6776684,-88.1269278
171978801253005,1,17197,"Will County, IL",17197880125,60490,60490,1707133,"Bolingbrook village, IL",41.6766425,-88.1300041
171978801253009,1,17197,"Will County, IL",17197880125,60490,60490,1707133,"Bolingbrook village, IL",41.6697915,-88.1260855
171978801253011,1,17197,"Will County, IL",17197880125,60490,60490,1707133,"Bolingbrook village, IL",41.6721094,-88.1300284
171978801253014,1,17197,"Will County, IL",17197880125,60490,60490,1707133,"Bolingbrook village, IL",41.6715322,-88.1328728
171978801253015,1,17197,"Will County, IL",17197880125,60490,60490,1707133,"Bolingbrook village, IL",41.6704917,-88.1339746
171978801253017,1,17197,"Will County, IL",17197880125,60490,60490,1707133,"Bolingbrook village, IL",41.6689098,-88.1303781
171978802021070,1,17197,"Will County, IL",17197880202,60446,60446,1765442,"Romeoville village, IL",41.6460127,-88.0792461
171978802021099,1,17197,"Will County, IL",17197880202,60441,60441,9999999,"Will County, IL",41.6426736,-88.033067
171978802022006,2,17197,"Will County, IL",17197880202,60446,60446,1765442,"Romeoville village, IL",41.6657542,-88.0811859
171978802022009,1,17197,"Will County, IL",17197880202,60446,60446,1765442,"Romeoville village, IL",41.6624217,-88.0790527
171978802022010,1,17197,"Will County, IL",17197880202,60446,60446,1765442,"Romeoville village, IL",41.6633384,-88.0777142
171978802022016,1,17197,"Will County, IL",17197880202,60446,60446,1765442,"Romeoville village, IL",41.6668899,-88.0789771
171978802022021,1,17197,"Will County, IL",17197880202,60446,60446,1765442,"Romeoville village, IL",41.6608917,-88.0773846
171978802022024,1,17197,"Will County, IL",17197880202,60446,60446,1765442,"Romeoville village, IL",41.6661622,-88.0789583
171978802023006,2,17197,"Will County, IL",17197880202,60446,60446,1765442,"Romeoville village, IL",41.6602218,-88.0799828
171978802023007,1,17197,"Will County, IL",17197880202,60446,60446,1765442,"Romeoville village, IL",41.6609642,-88.0806751
171978802023009,1,17197,"Will County, IL",17197880202,60446,60446,1765442,"Romeoville village, IL",41.6587589,-88.0824397
171978802023035,1,17197,"Will County, IL",17197880202,60446,60446,1765442,"Romeoville village, IL",41.6599908,-88.0929823
171978802023044,1,17197,"Will County, IL",17197880202,60446,60446,1765442,"Romeoville village, IL",41.6563858,-88.0888393
171978802023045,1,17197,"Will County, IL",17197880202,60446,60446,1765442,"Romeoville village, IL",41.6551363,-88.0869412
171978802031003,1,17197,"Will County, IL",17197880203,60446,60446,1765442,"Romeoville village, IL",41.6524547,-88.0895815
171978802031010,1,17197,"Will County, IL",17197880203,60446,60446,1765442,"Romeoville village, IL",41.6491482,-88.0863516
171978802031016,1,17197,"Will County, IL",17197880203,60446,60446,1765442,"Romeoville village, IL",41.6484421,-88.0812346
171978802032001,1,17197,"Will County, IL",17197880203,60446,60446,1765442,"Romeoville village, IL",41.646694,-88.0827498
171978802032005,2,17197,"Will County, IL",17197880203,60446,60446,1765442,"Romeoville village, IL",41.6459459,-88.0873097
171978802032012,1,17197,"Will County, IL",17197880203,60446,60446,1765442,"Romeoville village, IL",41.6417648,-88.0878558
171978802033002,1,17197,"Will County, IL",17197880203,60446,60446,1765442,"Romeoville village, IL",41.6518943,-88.0950047
171978802033003,1,17197,"Will County, IL",17197880203,60446,60446,1765442,"Romeoville village, IL",41.6504524,-88.0938959
171978802041001,2,17197,"Will County, IL",17197880204,60446,60446,1765442,"Romeoville village, IL",41.6441446,-88.0964798
171978802041002,1,17197,"Will County, IL",17197880204,60446,60446,1765442,"Romeoville village, IL",41.6528701,-88.1035413
171978802041004,2,17197,"Will County, IL",17197880204,60446,60446,1765442,"Romeoville village, IL",41.6493505,-88.1017188
171978802041007,1,17197,"Will County, IL",17197880204,60446,60446,1765442,"Romeoville village, IL",41.6525507,-88.1103021
171978802041009,1,17197,"Will County, IL",17197880204,60446,60446,1765442,"Romeoville village, IL",41.650472,-88.114978
171978802041012,1,17197,"Will County, IL",17197880204,60446,60446,1765442,"Romeoville village, IL",41.6506171,-88.1071807
171978802042001,2,17197,"Will County, IL",17197880204,60446,60446,1765442,"Romeoville village, IL",41.6442359,-88.1195462
171978802042005,1,17197,"Will County, IL",17197880204,60446,60446,1765442,"Romeoville village, IL",41.6445145,-88.1208758
171978802042009,1,17197,"Will County, IL",17197880204,60446,60446,1765442,"Romeoville village, IL",41.6412032,-88.1177694
171978802042010,1,17197,"Will County, IL",17197880204,60446,60446,1765442,"Romeoville village, IL",41.6406227,-88.1194634
171978802042012,3,17197,"Will County, IL",17197880204,60446,60446,1765442,"Romeoville village, IL",41.6408235,-88.1220867
171978802043007,1,17197,"Will County, IL",17197880204,60544,60544,9999999,"Will County, IL",41.6405509,-88.1349944
171978802043009,1,17197,"Will County, IL",17197880204,60544,60544,9999999,"Will County, IL",41.6439168,-88.1287456
171978803031004,1,17197,"Will County, IL",17197880303,60564,60564,1751622,"Naperville city, IL",41.7234824,-88.1769122
171978803031006,1,17197,"Will County, IL",17197880303,60564,60564,9999999,"Will County, IL",41.7243452,-88.1809179
171978803031014,1,17197,"Will County, IL",17197880303,60564,60564,1751622,"Naperville city, IL",41.7214455,-88.1751512
171978803031015,1,17197,"Will County, IL",17197880303,60564,60564,1751622,"Naperville city, IL",41.7238911,-88.1751976
171978803032000,1,17197,"Will County, IL",17197880303,60564,60564,1751622,"Naperville city, IL",41.7140791,-88.1783418
171978803032008,1,17197,"Will County, IL",17197880303,60564,60564,9999999,"Will County, IL",41.7123253,-88.1842877
171978803032009,1,17197,"Will County, IL",17197880303,60564,60564,1751622,"Naperville city, IL",41.7111363,-88.1814095
171978803033005,1,17197,"Will County, IL",17197880303,60564,60564,1751622,"Naperville city, IL",41.7142497,-88.1697727
171978803033011,1,17197,"Will County, IL",17197880303,60564,60564,1751622,"Naperville city, IL",41.7106091,-88.1730202
171978803041001,1,17197,"Will County, IL",17197880304,60565,60565,1751622,"Naperville city, IL",41.7159034,-88.1598248
171978803041004,2,17197,"Will County, IL",17197880304,60565,60565,1751622,"Naperville city, IL",41.7152217,-88.156499
171978803041006,1,17197,"Will County, IL",17197880304,60565,60565,1751622,"Naperville city, IL",41.7135579,-88.1597893
171978803041012,1,17197,"Will County, IL",17197880304,60565,60565,9999999,"Will County, IL",41.710984,-88.159136
171978803042002,1,17197,"Will County, IL",17197880304,60565,60565,1751622,"Naperville city, IL",41.7186385,-88.1549024
171978803042005,1,17197,"Will County, IL",17197880304,60565,60565,1751622,"Naperville city, IL",41.7153526,-88.1510484
171978803042006,1,17197,"Will County, IL",17197880304,60565,60565,1751622,"Naperville city, IL",41.7145829,-88.1493247
171978803042007,1,17197,"Will County, IL",17197880304,60565,60565,1751622,"Naperville city, IL",41.7153599,-88.1482145
171978803042011,1,17197,"Will County, IL",17197880304,60565,60565,1751622,"Naperville city, IL",41.7128315,-88.1542429
171978803043011,1,17197,"Will County, IL",17197880304,60565,60565,1751622,"Naperville city, IL",41.7206877,-88.1560172
171978803043016,1,17197,"Will County, IL",17197880304,60565,60565,1751622,"Naperville city, IL",41.7177412,-88.1480201
171978803044002,1,17197,"Will County, IL",17197880304,60565,60565,1751622,"Naperville city, IL",41.7242751,-88.1592564
171978803044003,1,17197,"Will County, IL",17197880304,60565,60565,1751622,"Naperville city, IL",41.7250213,-88.1594824
171978803044007,1,17197,"Will County, IL",17197880304,60565,60565,1751622,"Naperville city, IL",41.7223761,-88.1584301
171978803044013,1,17197,"Will County, IL",17197880304,60565,60565,1751622,"Naperville city, IL",41.7179984,-88.1662523
171978803044014,1,17197,"Will County, IL",17197880304,60565,60565,1751622,"Naperville city, IL",41.718869,-88.1592251
